Year,Rank,SpacerDD,Player, AvgDist ,TotDist,TotDrives
2005,145,,Steve Elkington, 283.5 ,"37,995",134
2005,145,,Arron Oberholser, 283.5 ,"35,715",126
2005,147,,Bart Bryant, 283.2 ,"51,549",182
2005,148,,Glen Hnatiuk, 283.1 ,"31,138",110
2005,149,,Duffy Waldorf, 283.0 ,"46,405",164
2005,150,,Hidemichi Tanaka, 282.2 ,"57,560",204
2005,151,,Billy Andrade, 282.0 ,"46,807",166
2005,152,,Dean Wilson, 281.9 ,"48,487",172
2005,153,,Paul Claxton, 281.7 ,"44,513",158
2005,153,,J.P. Hayes, 281.7 ,"35,489",126
2005,155,,Brian Davis, 281.5 ,"42,221",150
2005,155,,Jerry Kelly, 281.5 ,"55,744",198
2005,155,,Jay Williamson, 281.5 ,"29,836",106
2005,158,,Mike Weir, 281.3 ,"37,138",132
2005,159,,Franklin Langham, 281.2 ,"48,923",174
2005,159,,Heath Slocum, 281.2 ,"55,669",198
2005,159,,Scott Verplank, 281.2 ,"48,363",172
2005,162,,Robert Gamez, 281.1 ,"51,160",182
2005,162,,Brent Geiberger, 281.1 ,"33,172",118
2005,164,,Chris DiMarco, 281.0 ,"42,155",150
2005,165,,Matt Davidson, 280.9 ,"29,779",106
2005,166,,Rob Rashell, 280.7 ,"36,492",130
2005,167,,Steve Jones, 280.5 ,"30,299",108
2005,167,,Kevin Na, 280.5 ,"48,245",172
2005,169,,Matt Gogel, 280.3 ,"42,611",152
2005,170,,Ben Curtis, 280.0 ,"36,405",130
2005,170,,Jim Furyk, 280.0 ,"52,089",186
2005,170,,Matt Kuchar, 280.0 ,"33,602",120
2005,173,,Olin Browne, 278.9 ,"52,997",190
2005,174,,Mark Wilson, 278.6 ,"39,005",140
2005,175,,Doug Barron, 278.4 ,"38,973",140
2005,176,,Jeff Sluman, 278.3 ,"52,327",188
2005,177,,Chris Anderson, 278.1 ,"34,482",124
2005,178,,Paul Gow, 278.0 ,"41,143",148
2005,178,,Len Mattiace, 278.0 ,"46,703",168
2005,178,,Chris Riley, 278.0 ,"35,580",128
2005,181,,Robert Damron, 277.5 ,"49,397",178
2005,182,,Stephen Leaney, 277.4 ,"47,716",172
2005,183,,Mark O'Meara, 277.1 ,"36,581",132
2005,184,,José Coceres, 276.4 ,"29,856",108
2005,185,,Danny Briggs, 276.1 ,"37,550",136
2005,185,,Jim Carter, 276.1 ,"33,129",120
2005,187,,Todd Fischer, 276.0 ,"53,547",194
2005,187,,Jay Haas, 276.0 ,"28,150",102
2005,187,,Skip Kendall, 276.0 ,"43,053",156
2005,187,,Kirk Triplett, 276.0 ,"28,701",104
2005,191,,Omar Uresti, 275.8 ,"46,339",168
2005,192,,Larry Mize, 275.7 ,"27,565",100
2005,193,,Brian Gay, 275.4 ,"54,525",198
2005,194,,Brad Faxon, 274.7 ,"39,001",142
2005,195,,Tom Byrum, 274.3 ,"45,540",166
2005,196,,John Cook, 272.6 ,"38,158",140
2005,197,,Fred Funk, 270.0 ,"54,530",202
2005,197,,Loren Roberts, 270.0 ,"28,625",106
2005,199,,Mark Brooks, 269.1 ,"38,756",144
2005,200,,Gavin Coles, 267.7 ,"37,471",140
2005,201,,Jeff Hart, 265.7 ,"32,411",122
2005,202,,Corey Pavin, 258.7 ,"37,776",146
2006,1,,Bubba Watson, 319.6 ,"50,490",158
2006,2,,J.B. Holmes, 318.8 ,"49,098",154
2006,3,,Robert Garrigus, 309.8 ,"51,426",166
2006,4,,Brett Wetterich, 307.8 ,"50,472",164
2006,5,,John Daly, 307.1 ,"30,099",98
2006,6,,Tiger Woods, 306.4 ,"31,865",104
2006,7,,Ryan Hietala, 305.9 ,"36,096",118
2006,8,,Tag Ridings, 305.3 ,"61,054",200
2006,9,,Harrison Frazar, 304.6 ,"55,439",182
2006,10,,Charley Hoffman, 304.4 ,"59,657",196
2006,11,,Scott Gutschewski, 303.3 ,"30,933",102
2006,12,,Alex Aragon, 302.6 ,"36,914",122
2006,13,,Camilo Villegas, 302.1 ,"56,183",186
2006,14,,Davis Love III, 301.9 ,"45,884",152
2006,15,,Fred Couples, 301.5 ,"30,150",100
2006,16,,Adam Scott, 301.1 ,"40,949",136
2006,17,,Phil Mickelson, 300.7 ,"41,498",138
2006,18,,Nick Watney, 300.6 ,"57,113",190
2006,19,,Matt Hansen, 300.5 ,"39,670",132
2006,20,,Charles Warren, 300.1 ,"54,018",180
2006,21,,Chris Couch, 299.7 ,"44,959",150
2006,22,,Jason Gore, 299.6 ,"50,333",168
2006,23,,Lucas Glover, 299.4 ,"60,477",202
2006,24,,Chris Smith, 299.2 ,"40,095",134
2006,24,,Roger Tambellini, 299.2 ,"36,501",122
2006,26,,Jeff Overton, 299.1 ,"55,629",186
2006,27,,Bubba Dickerson, 298.8 ,"57,369",192
2006,28,,Troy Matteson, 298.7 ,"60,346",202
2006,29,,Daniel Chopra, 298.5 ,"63,885",214
2006,30,,Kris Cox, 298.4 ,"48,348",162
2006,30,,Pat Perez, 298.4 ,"29,844",100
2006,32,,Jon Mills, 298.2 ,"39,362",132
2006,33,,Jonathan Byrd, 298.1 ,"39,350",132
2006,34,,Retief Goosen, 297.6 ,"35,711",120
2006,35,,David Duval, 297.4 ,"41,035",138
2006,35,,Bo Van Pelt, 297.4 ,"60,663",204
2006,37,,Brandt Jobe, 297.2 ,"52,303",176
2006,38,,Jimmy Walker, 296.9 ,"34,441",116
2006,39,,Henrik Bjornstad, 296.8 ,"56,392",190
2006,40,,Brian Bateman, 296.7 ,"38,573",130
2006,40,,Bill Haas, 296.7 ,"56,973",192
2006,40,,Will MacKenzie, 296.7 ,"52,226",176
2006,43,,James Driscoll, 296.4 ,"47,418",160
2006,44,,John Senden, 296.2 ,"55,096",186
2006,45,,Mathew Goggin, 296.0 ,"41,438",140
2006,46,,J.J. Henry, 295.9 ,"55,032",186
2006,47,,Ryan Palmer, 295.8 ,"58,568",198
2006,48,,Rich Beem, 295.6 ,"49,077",166
2006,48,,Nicholas Thompson, 295.6 ,"54,984",186
2006,50,,John Rollins, 295.5 ,"53,786",182
2006,51,,Charles Howell III, 295.4 ,"54,939",186
2006,51,,Paul Stankowski, 295.4 ,"41,360",140
2006,53,,Geoff Ogilvy, 295.3 ,"41,336",140
2006,54,,Ernie Els, 295.1 ,"37,768",128
2006,54,,Mathias Grönberg, 295.1 ,"52,528",178
2006,54,,Greg Owen, 295.1 ,"45,441",154
2006,57,,Hunter Mahan, 295.0 ,"57,812",196
2006,58,,Trevor Immelman, 294.9 ,"50,715",172
2006,59,,Tim Herron, 294.8 ,"47,753",162
2006,60,,Padraig Harrington, 294.7 ,"29,466",100
2006,61,,Eric Axley, 294.6 ,"52,441",178
2006,61,,Jonathan Kaye, 294.6 ,"54,199",184
2006,63,,Craig Barlow, 294.1 ,"42,936",146
2006,64,,Robert Allenby, 293.9 ,"45,253",154
2006,65,,Vijay Singh, 293.7 ,"58,748",200
2006,66,,Danny Ellis, 293.6 ,"37,587",128
2006,67,,Kevin Sutherland, 293.5 ,"56,347",192
2006,68,,Carlos Franco, 293.4 ,"50,472",172
2006,69,,Kenny Perry, 293.1 ,"42,206",144
2006,69,,Jason Schultz, 293.1 ,"43,970",150
2006,71,,Sergio Garcia, 292.7 ,"32,198",110
2006,71,,Bob May, 292.7 ,"36,291",124
2006,71,,Sean O'Hair, 292.7 ,"57,378",196
2006,74,,Ryan Moore, 292.2 ,"37,988",130
2006,75,,Stewart Cink, 292.0 ,"51,399",176
2006,75,,John Huston, 292.0 ,"42,055",144
2006,77,,Marco Dawson, 291.9 ,"50,793",174
2006,77,,Ian Leggatt, 291.9 ,"44,375",152
2006,79,,Michael Allen, 291.8 ,"49,016",168
2006,80,,"Wes Short, Jr.", 291.6 ,"54,814",188
2006,81,,D.J. Trahan, 291.5 ,"52,473",180
2006,82,,Justin Rose, 291.4 ,"55,367",190
2006,83,,Chad Campbell, 290.9 ,"50,610",174
2006,84,,Freddie Jacobson, 290.7 ,"32,554",112
2006,85,,Len Mattiace, 290.6 ,"34,294",118
2006,86,,Jesper Parnevik, 290.5 ,"48,806",168
2006,87,,Rory Sabbatini, 290.4 ,"48,207",166
2006,88,,Stephen Ames, 289.8 ,"35,941",124
2006,88,,Jeff Gove, 289.8 ,"50,417",174
2006,90,,Stuart Appleby, 289.7 ,"45,186",156
2006,91,,Brett Quigley, 289.6 ,"60,808",210
2006,92,,D.A. Points, 289.4 ,"46,310",160
2006,93,,Joe Durant, 289.1 ,"58,408",202
2006,93,,David Howell, 289.1 ,"26,018",90
2006,95,,Jason Bohn, 289.0 ,"60,106",208
2006,,,tour average, 288.9 ,,
2006,96,,Alex Cejka, 288.8 ,"52,565",182
2006,97,,Shaun Micheel, 288.4 ,"53,647",186
2006,98,,Aaron Baddeley, 288.3 ,"43,819",152
2006,99,,Rod Pampling, 288.2 ,"48,421",168
2006,100,,Ian Poulter, 287.9 ,"29,941",104
2006,101,,Ted Purdy, 287.8 ,"58,137",202
2006,102,,Arjun Atwal, 287.7 ,"54,659",190
2006,102,,Woody Austin, 287.7 ,"61,562",214
2006,102,,David Branshaw, 287.7 ,"56,391",196
2006,105,,Patrick Sheehan, 287.5 ,"57,207",199
2006,106,,"John Engler, Jr.", 287.4 ,"38,513",134
2006,107,,Joe Ogilvie, 287.3 ,"52,287",182
2006,108,,J.P. Hayes, 287.2 ,"31,590",110
2006,108,,José María Olazábal, 287.2 ,"33,316",116
2006,110,,Kent Jones, 287.1 ,"58,001",202
2006,110,,Steve Lowery, 287.1 ,"55,689",194
2006,112,,K.J. Choi, 287.0 ,"52,813",184
2006,113,,Brent Geiberger, 286.9 ,"55,668",194
2006,113,,Thomas Levet, 286.9 ,"29,268",102
2006,115,,Brian Davis, 286.6 ,"51,591",180
2006,115,,Tom Lehman, 286.6 ,"34,386",120
2006,115,,Carl Pettersson, 286.6 ,"53,305",186
2006,115,,Vaughn Taylor, 286.6 ,"50,449",176
2006,115,,Duffy Waldorf, 286.6 ,"52,737",184
2006,120,,Greg Chalmers, 286.4 ,"38,376",134
2006,120,,Bob Estes, 286.4 ,"48,689",170
2006,122,,Dudley Hart, 286.3 ,"47,527",166
2006,122,,Shigeki Maruyama, 286.3 ,"52,679",184
2006,124,,Steve Flesch, 286.2 ,"65,835",230
2006,125,,Jeff Brehaut, 286.1 ,"54,929",192
2006,125,,Frank Lickliter II, 286.1 ,"55,501",194
2006,127,,Paul Azinger, 285.8 ,"49,727",174
2006,127,,Ben Crane, 285.8 ,"45,726",160
2006,127,,Steve Elkington, 285.8 ,"29,156",102
2006,127,,Bernhard Langer, 285.8 ,"41,154",144
2006,127,,Vance Veazey, 285.8 ,"33,724",118
2006,132,,Billy Andrade, 285.6 ,"42,274",148
2006,133,,David Toms, 285.4 ,"39,390",138
2006,134,,Steve Stricker, 285.3 ,"35,372",124
2006,135,,Briny Baird, 285.1 ,"43,913",154
2006,136,,Arron Oberholser, 285.0 ,"45,032",158
2006,137,,Ryuji Imada, 284.9 ,"58,122",204
2006,138,,Mike Sposa, 284.8 ,"37,025",130
2006,139,,Daisuke Maruyama, 284.5 ,"44,946",158
2006,139,,Chris Riley, 284.5 ,"46,660",164
2006,139,,Bob Tway, 284.5 ,"44,389",156
2006,142,,David McKenzie, 284.4 ,"45,510",160
2006,143,,Joey Sindelar, 284.2 ,"51,158",180
2006,144,,Tom Pernice Jr., 283.9 ,"59,051",208
2006,145,,Luke Donald, 283.7 ,"35,748",126
2006,145,,Zach Johnson, 283.7 ,"49,929",176
2006,147,,Todd Hamilton, 283.6 ,"40,834",144
2006,148,,Richard Johnson, 283.4 ,"53,272",188
2006,149,,Dean Wilson, 282.9 ,"62,810",222
2006,150,,Lee Janzen, 282.7 ,"44,665",158
2006,150,,Tjaart van der Walt, 282.7 ,"32,226",114
2006,152,,Tommy Armour III, 282.4 ,"36,712",130
2006,152,,Mark Calcavecchia, 282.4 ,"52,524",186
2006,154,,Justin Leonard, 282.3 ,"44,601",158
2006,154,,Billy Mayfair, 282.3 ,"53,073",188
2006,156,,Bart Bryant, 282.2 ,"48,540",172
2006,157,,Nathan Green, 282.0 ,"58,372",207
2006,157,,Mark Wilson, 282.0 ,"42,863",152
2006,159,,Michael Connell, 281.9 ,"27,059",96
2006,159,,Jim Furyk, 281.9 ,"49,621",176
2006,161,,Ron Whittaker, 281.8 ,"44,526",158
2006,162,,Robert Damron, 281.7 ,"51,261",182
2006,162,,Hidemichi Tanaka, 281.7 ,"41,129",146
2006,164,,Jeff Maggert, 281.5 ,"45,606",162
2006,165,,Skip Kendall, 281.2 ,"40,495",144
2006,165,,Heath Slocum, 281.2 ,"52,301",186
2006,165,,Mike Weir, 281.2 ,"47,809",170
2006,168,,Tim Petrovic, 281.0 ,"51,138",182
2006,168,,Kirk Triplett, 281.0 ,"31,473",112
2006,170,,Peter Lonard, 280.6 ,"42,652",152
2006,171,,Omar Uresti, 280.5 ,"33,094",118
2006,172,,Jeff Sluman, 279.8 ,"56,515",202
2006,173,,J.L. Lewis, 279.6 ,"31,880",114
2006,174,,Robert Gamez, 279.5 ,"52,541",188
2006,175,,Chris DiMarco, 279.3 ,"43,573",156
2006,176,,Shane Bertsch, 279.1 ,"56,937",204
2006,177,,Ben Curtis, 278.8 ,"47,947",172
2006,178,,Larry Mize, 278.3 ,"28,386",102
2006,179,,Jerry Kelly, 278.1 ,"55,620",200
2006,180,,Jerry Smith, 277.9 ,"51,134",184
2006,181,,Steve Jones, 277.1 ,"45,437",164
2006,182,,John Cook, 277.0 ,"37,121",134
2006,183,,Tim Clark, 276.7 ,"43,717",158
2006,184,,Olin Browne, 276.6 ,"57,523",208
2006,185,,Stephen Leaney, 276.4 ,"46,439",168
2006,186,,Scott Verplank, 276.1 ,"47,497",172
2006,187,,Greg Kraft, 275.8 ,"41,376",150
2006,188,,Doug Barron, 275.5 ,"40,221",146
2006,189,,Brian Gay, 274.8 ,"58,804",214
2006,190,,Todd Fischer, 274.6 ,"54,374",198
2006,191,,Mark O'Meara, 274.4 ,"27,443",100
2006,192,,Mark Brooks, 274.3 ,"48,832",178
2006,192,,Paul Goydos, 274.3 ,"39,505",144
2006,194,,Fred Funk, 272.8 ,"57,280",210
2006,195,,Brad Faxon, 270.3 ,"42,161",156
2006,196,,Corey Pavin, 265.9 ,"37,227",140
2007,1,,Bubba Watson, 315.2 ,"50,435",160
2007,2,,John Daly, 312.9 ,"36,921",118
2007,3,,J.B. Holmes, 312.6 ,"43,132",138
2007,4,,Robert Garrigus, 310.5 ,"58,995",190
2007,5,,Scott Gutschewski, 306.1 ,"38,569",126
2007,6,,Tag Ridings, 303.9 ,"30,386",100
2007,7,,Brett Wetterich, 303.3 ,"52,772",174
2007,8,,Jason Gore, 303.0 ,"52,120",172
2007,9,,Harrison Frazar, 302.8 ,"52,075",172
2007,9,,Charles Warren, 302.8 ,"61,158",202
2007,11,,Bill Haas, 302.7 ,"53,882",178
2007,12,,Steve Allan, 302.4 ,"35,679",118
2007,12,,Anthony Kim, 302.4 ,"56,242",186
2007,12,,Tiger Woods, 302.4 ,"36,292",120
2007,15,,Matt Hendrix, 301.7 ,"36,809",122
2007,16,,Mathias Grönberg, 301.5 ,"57,285",190
2007,17,,Nick Watney, 301.4 ,"52,438",174
2007,18,,Adam Scott, 300.9 ,"40,924",136
2007,19,,Charley Hoffman, 299.9 ,"58,172",194
2007,20,,Chris Couch, 299.8 ,"45,574",152
2007,20,,Charles Howell III, 299.8 ,"51,557",172
2007,22,,Robert Allenby, 299.6 ,"53,337",178
2007,22,,Kenny Perry, 299.6 ,"49,729",166
2007,24,,Jeff Overton, 299.3 ,"34,719",116
2007,25,,Bubba Dickerson, 298.9 ,"28,094",94
2007,26,,Mathew Goggin, 298.7 ,"57,939",194
2007,27,,Camilo Villegas, 298.3 ,"48,929",164
2007,28,,George McNeill, 298.2 ,"54,268",182
2007,29,,Steve Marino, 298.1 ,"60,805",204
2007,29,,Phil Mickelson, 298.1 ,"42,337",142
2007,31,,Ernie Els, 297.9 ,"34,556",116
2007,32,,Daniel Chopra, 297.6 ,"63,084",212
2007,33,,John Merrick, 297.1 ,"52,285",176
2007,34,,Davis Love III, 296.8 ,"38,584",130
2007,34,,Sean O'Hair, 296.8 ,"58,180",196
2007,36,,Hunter Mahan, 296.7 ,"53,997",182
2007,37,,Troy Matteson, 296.6 ,"51,608",174
2007,37,,Pat Perez, 296.6 ,"47,454",160
2007,37,,Boo Weekley, 296.6 ,"57,543",194
2007,40,,Greg Owen, 296.5 ,"46,840",158
2007,41,,Kyle Reifers, 296.3 ,"40,893",138
2007,41,,Henrik Stenson, 296.3 ,"27,256",92
2007,43,,Jason Schultz, 295.7 ,"34,889",118
2007,43,,Paul Stankowski, 295.7 ,"28,386",96
2007,45,,Craig Barlow, 295.5 ,"30,737",104
2007,46,,Lucas Glover, 295.4 ,"57,305",194
2007,47,,Geoff Ogilvy, 295.3 ,"46,067",156
2007,48,,D.J. Trahan, 295.1 ,"58,428",198
2007,49,,Ryan Palmer, 294.9 ,"53,669",182
2007,50,,Andrew Buckle, 294.7 ,"44,205",150
2007,50,,Stewart Cink, 294.7 ,"51,871",176
2007,50,,Bo Van Pelt, 294.7 ,"61,300",208
2007,53,,Michael Putnam, 294.5 ,"54,195",184
2007,54,,J.J. Henry, 294.4 ,"50,050",170
2007,55,,Sergio Garcia, 294.2 ,"38,840",132
2007,55,,John Senden, 294.2 ,"57,084",194
2007,57,,Ted Purdy, 294.1 ,"57,651",196
2007,58,,Brendon de Jonge, 293.8 ,"42,301",144
2007,58,,Vijay Singh, 293.8 ,"58,768",200
2007,60,,Padraig Harrington, 293.2 ,"36,355",124
2007,61,,Michael Allen, 293.0 ,"41,013",140
2007,62,,Retief Goosen, 292.9 ,"28,119",96
2007,62,,Kevin Stadler, 292.9 ,"53,308",182
2007,62,,Chris Tidland, 292.9 ,"32,218",110
2007,65,,Jarrod Lyle, 292.6 ,"42,723",146
2007,66,,Briny Baird, 292.1 ,"64,853",222
2007,67,,Jonathan Byrd, 292.0 ,"42,636",146
2007,67,,Steve Lowery, 292.0 ,"43,222",148
2007,69,,Aaron Baddeley, 291.9 ,"46,711",160
2007,69,,Cameron Beckman, 291.9 ,"53,714",184
2007,69,,J.P. Hayes, 291.9 ,"51,962",178
2007,72,,Brian Bateman, 291.6 ,"29,743",102
2007,72,,Jay Williamson, 291.6 ,"29,155",100
2007,74,,Will MacKenzie, 291.4 ,"58,286",200
2007,75,,Kevin Sutherland, 291.3 ,"49,521",170
2007,76,,Jeff Brehaut, 291.2 ,"33,193",114
2007,76,,Bryce Molder, 291.2 ,"31,446",108
2007,78,,Michael Sim, 291.1 ,"30,279",104
2007,79,,Rich Beem, 291.0 ,"51,790",178
2007,80,,Stuart Appleby, 290.9 ,"42,466",146
2007,80,,Peter Lonard, 290.9 ,"47,123",162
2007,82,,Ryan Moore, 290.7 ,"53,492",184
2007,82,,Brett Quigley, 290.7 ,"45,356",156
2007,84,,Jeff Gove, 290.5 ,"59,834",206
2007,85,,John Rollins, 290.4 ,"58,658",202
2007,86,,Mark Calcavecchia, 290.2 ,"51,652",178
2007,87,,Chris Stroud, 290.0 ,"37,118",128
2007,88,,Rory Sabbatini, 289.9 ,"45,800",158
2007,89,,Marco Dawson, 289.8 ,"41,151",142
2007,90,,Jason Dufner, 289.7 ,"57,933",200
2007,91,,Joe Ogilvie, 289.5 ,"56,744",196
2007,92,,Mike Weir, 289.3 ,"46,872",162
2007,93,,David Branshaw, 289.2 ,"48,012",166
2007,94,,D.J. Brigman, 288.9 ,"36,401",126
2007,94,,Alex Cejka, 288.9 ,"45,061",156
2007,96,,Todd Hamilton, 288.7 ,"43,887",152
2007,96,,Justin Rose, 288.7 ,"34,061",118
2007,,,tour average, 288.6 ,,
2007,98,,Daisuke Maruyama, 288.6 ,"47,323",164
2007,99,,Parker McLachlin, 288.5 ,"45,587",158
2007,99,,Jesper Parnevik, 288.5 ,"48,466",168
2007,99,,Carl Pettersson, 288.5 ,"63,471",220
2007,99,,Jim Rutledge, 288.5 ,"31,738",110
2007,103,,Ken Duke, 288.4 ,"64,602",224
2007,103,,Tom Johnson, 288.4 ,"41,531",144
2007,105,,Lee Janzen, 288.0 ,"36,858",128
2007,106,,Eric Axley, 287.8 ,"61,588",214
2007,107,,Steve Flesch, 287.5 ,"57,503",200
2007,107,,Duffy Waldorf, 287.5 ,"39,670",138
2007,109,,Kevin Na, 287.4 ,"48,276",168
2007,110,,Tim Herron, 287.3 ,"54,014",188
2007,111,,Jason Bohn, 287.1 ,"32,734",114
2007,111,,Tripp Isenhour, 287.1 ,"47,091",164
2007,111,,Kent Jones, 287.1 ,"55,703",194
2007,111,,Joey Sindelar, 287.1 ,"43,061",150
2007,115,,Chad Campbell, 287.0 ,"51,657",180
2007,115,,Mark Hensby, 287.0 ,"46,488",162
2007,117,,Billy Mayfair, 286.8 ,"56,204",196
2007,118,,Trevor Immelman, 286.6 ,"38,974",136
2007,119,,Rod Pampling, 286.4 ,"51,559",180
2007,119,,Tim Petrovic, 286.4 ,"60,712",212
2007,121,,Billy Andrade, 286.2 ,"50,372",176
2007,122,,Woody Austin, 286.1 ,"54,361",190
2007,122,,Steve Wheatcroft, 286.1 ,"39,476",138
2007,124,,Rich Barcelo, 286.0 ,"44,622",156
2007,124,,Charlie Wi, 286.0 ,"50,334",176
2007,126,,Tommy Armour III, 285.7 ,"43,992",154
2007,127,,Cliff Kresge, 285.6 ,"61,117",214
2007,127,,Brandt Snedeker, 285.6 ,"57,683",202
2007,129,,Arron Oberholser, 285.5 ,"38,824",136
2007,129,,Johnson Wagner, 285.5 ,"55,396",194
2007,131,,Jaco Van Zyl, 285.3 ,"27,956",98
2007,131,,Mark Wilson, 285.3 ,"47,365",166
2007,133,,Bob Heintz, 285.2 ,"46,198",162
2007,134,,Darron Stiles, 284.8 ,"34,743",122
2007,135,,Ryan Armour, 284.7 ,"58,651",206
2007,135,,Freddie Jacobson, 284.7 ,"39,863",140
2007,137,,Tom Lehman, 284.6 ,"35,296",124
2007,138,,Shaun Micheel, 284.4 ,"50,052",176
2007,139,,Joe Durant, 284.3 ,"49,466",174
2007,139,,Nathan Green, 284.3 ,"56,292",198
2007,139,,Bob Tway, 284.3 ,"56,286",198
2007,142,,Frank Lickliter II, 284.2 ,"54,003",190
2007,142,,Jeff Maggert, 284.2 ,"44,905",158
2007,144,,K.J. Choi, 284.1 ,"48,297",170
2007,145,,Craig Lile, 283.9 ,"42,579",150
2007,146,,Steve Stricker, 283.7 ,"45,399",160
2007,147,,Vaughn Taylor, 283.6 ,"49,351",174
2007,148,,Justin Leonard, 282.7 ,"53,721",190
2007,149,,Bob Estes, 282.6 ,"49,740",176
2007,149,,Ryuji Imada, 282.6 ,"56,512",200
2007,151,,Ian Poulter, 282.5 ,"33,896",120
2007,151,,David Toms, 282.5 ,"43,512",154
2007,153,,Chris DiMarco, 282.4 ,"43,490",154
2007,154,,Stephen Ames, 282.2 ,"43,453",154
2007,155,,Jeff Quinney, 281.5 ,"53,490",190
2007,156,,Tom Byrum, 281.4 ,"27,019",96
2007,156,,Tom Pernice Jr., 281.4 ,"58,528",208
2007,156,,Dicky Pride, 281.4 ,"37,710",134
2007,159,,Robert Gamez, 281.2 ,"47,246",168
2007,160,,Bart Bryant, 281.1 ,"48,342",172
2007,160,,Richard Johnson, 281.1 ,"51,168",182
2007,162,,Jerry Kelly, 281.0 ,"54,517",194
2007,163,,John Mallinger, 280.9 ,"53,938",192
2007,164,,Glen Day, 280.7 ,"45,468",162
2007,164,,Steve Elkington, 280.7 ,"46,598",166
2007,164,,Anders Hansen, 280.7 ,"28,636",102
2007,167,,Chris Riley, 280.6 ,"30,866",110
2007,168,,Jeff Sluman, 280.5 ,"31,412",112
2007,169,,Zach Johnson, 280.4 ,"42,059",150
2007,170,,Paul Gow, 280.1 ,"36,979",132
2007,171,,Jim Furyk, 279.7 ,"45,864",164
2007,172,,Brian Davis, 279.6 ,"56,482",202
2007,172,,Heath Slocum, 279.6 ,"56,488",202
2007,172,,Scott Verplank, 279.6 ,"45,296",162
2007,175,,Nick O'Hern, 279.3 ,"37,985",136
2007,176,,Michael Boyd, 278.7 ,"31,767",114
2007,177,,Luke Donald, 278.4 ,"37,308",134
2007,178,,Tim Clark, 278.1 ,"35,594",128
2007,178,,Rocco Mediate, 278.1 ,"40,052",144
2007,180,,Shigeki Maruyama, 277.7 ,"46,091",166
2007,181,,Kirk Triplett, 277.5 ,"42,728",154
2007,182,,Stephen Leaney, 277.4 ,"45,499",164
2007,183,,Craig Kanada, 277.2 ,"58,222",210
2007,183,,Dean Wilson, 277.2 ,"51,010",184
2007,185,,Ben Curtis, 277.1 ,"44,334",160
2007,185,,Matt Kuchar, 277.1 ,"44,888",162
2007,187,,Doug LaBelle II, 276.6 ,"55,311",200
2007,188,,José María Olazábal, 276.0 ,"27,600",100
2007,189,,Mark Brooks, 275.2 ,"26,972",98
2007,190,,Craig Bowden, 273.1 ,"41,518",152
2007,191,,José Coceres, 273.0 ,"25,117",92
2007,192,,Paul Goydos, 272.4 ,"32,147",118
2007,193,,Fred Funk, 271.8 ,"33,165",122
2007,194,,Brian Gay, 270.0 ,"55,610",206
2007,195,,Gavin Coles, 268.3 ,"44,538",166
2007,196,,Corey Pavin, 265.3 ,"42,971",162
2008,1,,Bubba Watson, 315.1 ,"59,870",190
2008,2,,Robert Garrigus, 311.0 ,"55,988",180
2008,3,,J.B. Holmes, 310.3 ,"52,749",170
2008,4,,Dustin Johnson, 309.7 ,"56,978",184
2008,5,,Steve Allan, 303.2 ,"30,316",100
2008,6,,Tag Ridings, 303.0 ,"53,320",176
2008,7,,Nick Watney, 302.9 ,"58,150",192
2008,8,,Adam Scott, 302.1 ,"29,607",98
2008,9,,Davis Love III, 301.3 ,"47,005",156
2008,10,,Charles Warren, 301.1 ,"47,573",158
2008,11,,Anthony Kim, 300.9 ,"48,741",162
2008,12,,Charley Hoffman, 300.8 ,"55,346",184
2008,13,,Ángel Cabrera, 300.2 ,"30,620",102
2008,14,,Harrison Frazar, 299.9 ,"38,986",130
2008,15,,Jason Gore, 299.7 ,"56,344",188
2008,16,,Fred Couples, 299.6 ,"35,952",120
2008,16,,Travis Perkins, 299.6 ,"28,164",94
2008,18,,Paul Casey, 299.2 ,"31,119",104
2008,19,,Andres Romero, 299.1 ,"40,076",134
2008,20,,John Merrick, 299.0 ,"53,824",180
2008,21,,Brandt Jobe, 298.8 ,"31,077",104
2008,22,,Jason Allred, 298.6 ,"34,041",114
2008,23,,Lucas Glover, 298.4 ,"54,317",182
2008,24,,Tommy Gainey, 298.3 ,"31,027",104
2008,25,,Vijay Singh, 297.8 ,"46,464",156
2008,26,,Jeff Overton, 297.6 ,"58,915",198
2008,27,,Jason Day, 297.4 ,"48,186",162
2008,28,,Stewart Cink, 296.9 ,"48,103",162
2008,29,,Bill Haas, 296.7 ,"56,377",190
2008,29,,Richard Johnson, 296.7 ,"44,508",150
2008,31,,Martin Laird, 296.6 ,"54,572",184
2008,32,,Padraig Harrington, 296.3 ,"29,625",100
2008,33,,Kenny Perry, 296.0 ,"57,427",194
2008,34,,Mathew Goggin, 295.9 ,"53,852",182
2008,35,,Phil Mickelson, 295.7 ,"46,128",156
2008,36,,Nicholas Thompson, 295.4 ,"63,222",214
2008,36,,Jimmy Walker, 295.4 ,"38,397",130
2008,38,,Mathias Grönberg, 295.2 ,"49,010",166
2008,38,,Troy Matteson, 295.2 ,"55,502",188
2008,40,,James Driscoll, 295.0 ,"46,613",158
2008,40,,George McNeill, 295.0 ,"57,227",194
2008,42,,Brenden Pappas, 294.9 ,"35,392",120
2008,43,,Sergio Garcia, 294.6 ,"41,247",140
